DAD655CD510A
source,time,hwid,type,samples,maxRSSI,mean,stddev
DAD655CD510A,1502472862,F9632B2DFC58,2,18,-79,-84.8889,3.52952
DAD655CD510A,1502472922,6392B6C5FB53,2,24,-51,-52.375,0.575779
DAD655CD510A,1502472922,459F7A08D5D7,2,22,-65,-66.3182,0.646335
DAD655CD510A,1502472922,5D358CDAED0D,2,23,-54,-54.2609,0.448976
DAD655CD510A,1502472922,F9632B2DFC58,2,17,-81,-83.0588,1.63824
DAD655CD510A,1502472922,6392B6C5FB53,2,24,-51,-52.375,0.575779
DAD655CD510A,1502472922,459F7A08D5D7,2,22,-65,-66.3182,0.646335
DAD655CD510A,1502472922,5D358CDAED0D,2,23,-54,-54.2609,0.448976
DAD655CD510A,1502472922,F9632B2DFC58,2,17,-81,-83.0588,1.63824
DAD655CD510A,1502472922,6392B6C5FB53,2,24,-51,-52.375,0.575779
DAD655CD510A,1502472922,459F7A08D5D7,2,22,-65,-66.3182,0.646335
DAD655CD510A,1502472922,5D358CDAED0D,2,23,-54,-54.2609,0.448976
DAD655CD510A,1502472922,F9632B2DFC58,2,17,-81,-83.0588,1.63824
DAD655CD510A,1502472922,6392B6C5FB53,2,24,-51,-52.375,0.575779
DAD655CD510A,1502472922,459F7A08D5D7,2,22,-65,-66.3182,0.646335
DAD655CD510A,1502472922,5D358CDAED0D,2,23,-54,-54.2609,0.448976
DAD655CD510A,1502472922,F9632B2DFC58,2,17,-81,-83.0588,1.63824
DAD655CD510A,1502472982,6392B6C5FB53,2,19,-51,-52.0,0.471405
DAD655CD510A,1502472982,459F7A08D5D7,2,18,-66,-66.8333,0.514496
DAD655CD510A,1502472982,9A34ECDEA99E,2,19,-64,-65.6842,0.749269
DAD655CD510A,1502472982,F9632B2DFC58,2,16,-82,-83.5625,1.1529
DAD655CD510A,1502473042,F9632B2DFC58,2,17,-83,-85.2353,1.14725
DAD655CD510A,1502473042,9A34ECDEA99E,2,18,-65,-66.2222,0.548318
DAD655CD510A,1502473042,6392B6C5FB53,2,21,-52,-52.2857,0.717136
DAD655CD510A,1502473042,459F7A08D5D7,2,19,-66,-67.0,2.94392
DAD655CD510A,1502473042,F9632B2DFC58,2,17,-83,-85.2353,1.14725
DAD655CD510A,1502473042,9A34ECDEA99E,2,18,-65,-66.2222,0.548318
DAD655CD510A,1502473042,6392B6C5FB53,2,21,-52,-52.2857,0.717136
DAD655CD510A,1502473042,459F7A08D5D7,2,19,-66,-67.0,2.94392
DAD655CD510A,1502473042,F9632B2DFC58,2,17,-83,-85.2353,1.14725
DAD655CD510A,1502473042,9A34ECDEA99E,2,18,-65,-66.2222,0.548318
DAD655CD510A,1502473042,6392B6C5FB53,2,21,-52,-52.2857,0.717136
DAD655CD510A,1502473042,459F7A08D5D7,2,19,-66,-67.0,2.94392
DAD655CD510A,1502473042,F9632B2DFC58,2,17,-83,-85.2353,1.14725
DAD655CD510A,1502473042,9A34ECDEA99E,2,18,-65,-66.2222,0.548318
DAD655CD510A,1502473042,6392B6C5FB53,2,21,-52,-52.2857,0.717136
