9A34ECDEA99E
source,time,hwid,type,samples,maxRSSI,mean,stddev
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
9A34ECDEA99E,1502474054,F9632B2DFC58,2,25,-73,-79.88,3.71169
9A34ECDEA99E,1502474054,5D358CDAED0D,2,30,-57,-57.6667,0.660894
9A34ECDEA99E,1502474054,6392B6C5FB53,2,30,-61,-62.3,0.83666
9A34ECDEA99E,1502474054,DAD655CD510A,2,29,-65,-65.9655,0.56586
