6392B6C5FB53
source,time,hwid,type,samples,maxRSSI,mean,stddev
6392B6C5FB53,1502475030,5D358CDAED0D,2,30,-43,-43.6,0.498272
6392B6C5FB53,1502475030,9A34ECDEA99E,2,29,-62,-63.7586,0.635563
6392B6C5FB53,1502475090,459F7A08D5D7,2,29,-63,-67.2759,2.10266
6392B6C5FB53,1502475090,F9632B2DFC58,2,28,-67,-67.5,0.509175
6392B6C5FB53,1502475090,5D358CDAED0D,2,29,-43,-43.9655,0.421119
6392B6C5FB53,1502475090,9A34ECDEA99E,2,29,-63,-64.3793,1.29322
6392B6C5FB53,1502475150,459F7A08D5D7,2,29,-67,-68.931,1.99877
6392B6C5FB53,1502475150,F9632B2DFC58,2,30,-67,-68.4667,1.22428
6392B6C5FB53,1502475150,5D358CDAED0D,2,30,-43,-44.1667,0.530668
6392B6C5FB53,1502475150,9A34ECDEA99E,2,30,-63,-64.7667,1.19434
6392B6C5FB53,1502475210,459F7A08D5D7,2,30,-68,-69.4667,0.681448
6392B6C5FB53,1502475210,F9632B2DFC58,2,29,-68,-69.5862,0.627763
6392B6C5FB53,1502475210,5D358CDAED0D,2,30,-41,-43.8667,1.47936
6392B6C5FB53,1502475210,9A34ECDEA99E,2,29,-64,-64.5172,0.986359
6392B6C5FB53,1502475270,459F7A08D5D7,2,28,-65,-68.25,1.50616
6392B6C5FB53,1502475270,F9632B2DFC58,2,29,-67,-69.3793,1.08278
6392B6C5FB53,1502475270,5D358CDAED0D,2,30,-43,-43.4,0.498273
6392B6C5FB53,1502475270,9A34ECDEA99E,2,27,-63,-63.7037,0.668798
6392B6C5FB53,1502475330,459F7A08D5D7,2,28,-66,-69.2857,2.17489
6392B6C5FB53,1502475330,F9632B2DFC58,2,29,-68,-69.5517,0.827487
6392B6C5FB53,1502475330,5D358CDAED0D,2,30,-43,-43.3,0.466092
6392B6C5FB53,1502475330,9A34ECDEA99E,2,28,-61,-63.5357,1.03574
6392B6C5FB53,1502475390,459F7A08D5D7,2,26,-67,-70.2692,1.71016
6392B6C5FB53,1502475390,F9632B2DFC58,2,30,-68,-70.1667,1.31525
6392B6C5FB53,1502475390,5D358CDAED0D,2,30,-43,-43.6667,2.18669
6392B6C5FB53,1502475390,9A34ECDEA99E,2,28,-61,-63.1786,0.904866
6392B6C5FB53,1502475450,459F7A08D5D7,2,29,-66,-71.069,1.8309
6392B6C5FB53,1502475450,F9632B2DFC58,2,27,-67,-69.0741,1.035
6392B6C5FB53,1502475450,5D358CDAED0D,2,30,-43,-43.4,0.932183
6392B6C5FB53,1502475450,9A34ECDEA99E,2,29,-62,-64.2414,1.55046
6392B6C5FB53,1502475510,459F7A08D5D7,2,27,-66,-69.8518,2.58254
6392B6C5FB53,1502475510,F9632B2DFC58,2,30,-67,-69.1667,1.41624
6392B6C5FB53,1502475510,5D358CDAED0D,2,30,-42,-43.2,0.805157
6392B6C5FB53,1502475510,9A34ECDEA99E,2,27,-61,-63.8519,1.89541
6392B6C5FB53,1502475570,459F7A08D5D7,2,30,-67,-71.0333,2.10882
6392B6C5FB53,1502475570,F9632B2DFC58,2,28,-68,-68.3571,0.487949
6392B6C5FB53,1502475570,5D358CDAED0D,2,30,-43,-43.1333,0.345746
6392B6C5FB53,1502475570,9A34ECDEA99E,2,28,-60,-62.3214,0.904867
6392B6C5FB53,1502475570,459F7A08D5D7,2,30,-67,-71.0333,2.10882
6392B6C5FB53,1502475570,F9632B2DFC58,2,28,-68,-68.3571,0.487949
6392B6C5FB53,1502475570,5D358CDAED0D,2,30,-43,-43.1333,0.345746
6392B6C5FB53,1502475570,9A34ECDEA99E,2,28,-60,-62.3214,0.904867
6392B6C5FB53,1502475630,459F7A08D5D7,2,26,-67,-70.4231,3.30058
6392B6C5FB53,1502475630,F9632B2DFC58,2,28,-67,-68.8929,0.99403
6392B6C5FB53,1502475630,5D358CDAED0D,2,30,-42,-42.6333,0.490133
6392B6C5FB53,1502475630,9A34ECDEA99E,2,30,-62,-63.5,1.04221
6392B6C5FB53,1502475690,F9632B2DFC58,2,26,-67,-69.1154,1.17735
6392B6C5FB53,1502475690,5D358CDAED0D,2,30,-42,-42.3333,0.479463
6392B6C5FB53,1502475690,9A34ECDEA99E,2,28,-63,-64.3929,1.06595
6392B6C5FB53,1502475690,DAD655CD510A,2,10,-51,-52.0,0.471404
6392B6C5FB53,1502475750,459F7A08D5D7,2,28,-67,-69.1429,1.38013
6392B6C5FB53,1502475750,9A34ECDEA99E,2,29,-63,-64.7931,1.0481
6392B6C5FB53,1502475750,F9632B2DFC58,2,27,-69,-71.963,1.12597
6392B6C5FB53,1502475750,5D358CDAED0D,2,30,-42,-42.8667,0.345747
6392B6C5FB53,1502475810,459F7A08D5D7,2,25,-66,-70.28,3.96358
6392B6C5FB53,1502475810,9A34ECDEA99E,2,28,-60,-62.5714,1.45114
6392B6C5FB53,1502475810,F9632B2DFC58,2,28,-68,-69.6786,1.44154
6392B6C5FB53,1502475810,5D358CDAED0D,2,29,-42,-42.9655,0.185695
6392B6C5FB53,1502475870,9A34ECDEA99E,2,26,-61,-62.5385,0.706019
6392B6C5FB53,1502475870,F9632B2DFC58,2,25,-69,-72.12,1.45258
6392B6C5FB53,1502475870,5D358CDAED0D,2,30,-41,-43.0667,0.52083
6392B6C5FB53,1502475870,459F7A08D5D7,2,21,-76,-80.7143,2.21682
6392B6C5FB53,1502475930,459F7A08D5D7,2,25,-71,-76.84,4.06899
6392B6C5FB53,1502475930,9A34ECDEA99E,2,29,-61,-62.6207,1.37357
6392B6C5FB53,1502475930,F9632B2DFC58,2,29,-70,-72.0,2.25198
6392B6C5FB53,1502475930,5D358CDAED0D,2,30,-41,-43.1667,1.05318
6392B6C5FB53,1502475990,459F7A08D5D7,2,28,-68,-70.25,1.87824
6392B6C5FB53,1502475990,9A34ECDEA99E,2,30,-62,-63.1,0.661764
6392B6C5FB53,1502475990,F9632B2DFC58,2,29,-69,-69.6897,0.760802
6392B6C5FB53,1502475990,5D358CDAED0D,2,30,-42,-43.3,0.534982
6392B6C5FB53,1502476050,459F7A08D5D7,2,27,-69,-71.037,1.55617
6392B6C5FB53,1502476050,F9632B2DFC58,2,22,-69,-70.4546,0.857865
6392B6C5FB53,1502476050,5D358CDAED0D,2,30,-41,-42.3667,0.556053
6392B6C5FB53,1502476050,9A34ECDEA99E,2,26,-63,-64.9615,1.48272
6392B6C5FB53,1502476110,459F7A08D5D7,2,28,-68,-71.3214,2.78958
6392B6C5FB53,1502476110,9A34ECDEA99E,2,28,-63,-64.8214,1.15642
6392B6C5FB53,1502476110,F9632B2DFC58,2,28,-69,-70.0,0.816495
6392B6C5FB53,1502476110,5D358CDAED0D,2,29,-41,-42.1379,0.515764
6392B6C5FB53,1502476170,459F7A08D5D7,2,29,-69,-72.2414,1.55047
6392B6C5FB53,1502476170,9A34ECDEA99E,2,29,-63,-63.8621,0.7894
6392B6C5FB53,1502476170,F9632B2DFC58,2,26,-69,-69.9615,0.823689
6392B6C5FB53,1502476170,5D358CDAED0D,2,30,-42,-42.5,0.508548
6392B6C5FB53,1502476230,459F7A08D5D7,2,26,-69,-70.4615,0.859338
6392B6C5FB53,1502476230,9A34ECDEA99E,2,29,-64,-65.4483,1.12078
6392B6C5FB53,1502476230,5D358CDAED0D,2,30,-42,-43.1333,1.33218
6392B6C5FB53,1502476230,F9632B2DFC58,2,25,-68,-69.2,0.707107
6392B6C5FB53,1502476290,459F7A08D5D7,2,29,-68,-69.5862,1.59278
6392B6C5FB53,1502476290,9A34ECDEA99E,2,28,-63,-64.6786,0.722831
6392B6C5FB53,1502476290,F9632B2DFC58,2,29,-68,-69.3793,0.978842
6392B6C5FB53,1502476290,5D358CDAED0D,2,30,-42,-42.6333,0.490132
6392B6C5FB53,1502476350,459F7A08D5D7,2,28,-68,-69.7143,0.854493
6392B6C5FB53,1502476350,9A34ECDEA99E,2,28,-64,-64.8571,1.0789
6392B6C5FB53,1502476350,F9632B2DFC58,2,30,-67,-68.7,1.02217
6392B6C5FB53,1502476350,5D358CDAED0D,2,30,-42,-42.5667,0.504007
6392B6C5FB53,1502476410,9A34ECDEA99E,2,29,-63,-64.6897,0.849514
6392B6C5FB53,1502476410,F9632B2DFC58,2,27,-66,-68.3333,1.24035
6392B6C5FB53,1502476410,5D358CDAED0D,2,29,-41,-42.5172,0.574499
6392B6C5FB53,1502476410,459F7A08D5D7,2,27,-67,-70.4444,1.45002
