F9632B2DFC58
source,time,hwid,type,samples,maxRSSI,mean,stddev
F9632B2DFC58,1502474864,6392B6C5FB53,2,30,-66,-67.2333,0.85836
F9632B2DFC58,1502474924,459F7A08D5D7,2,23,-82,-86.913,2.98349
F9632B2DFC58,1502474924,5D358CDAED0D,2,21,-69,-70.7143,1.27055
F9632B2DFC58,1502474924,9A34ECDEA99E,2,30,-68,-71.0333,1.54213
F9632B2DFC58,1502474924,6392B6C5FB53,2,30,-66,-67.7667,0.971431
F9632B2DFC58,1502474924,459F7A08D5D7,2,23,-82,-86.913,2.98349
F9632B2DFC58,1502474924,5D358CDAED0D,2,21,-69,-70.7143,1.27055
F9632B2DFC58,1502474924,9A34ECDEA99E,2,30,-68,-71.0333,1.54213
F9632B2DFC58,1502474924,6392B6C5FB53,2,30,-66,-67.7667,0.971431
F9632B2DFC58,1502474984,459F7A08D5D7,2,22,-84,-88.3182,2.53333
F9632B2DFC58,1502474984,5D358CDAED0D,2,30,-69,-69.8333,0.647718
F9632B2DFC58,1502474984,9A34ECDEA99E,2,29,-64,-69.8965,1.91507
F9632B2DFC58,1502474984,6392B6C5FB53,2,28,-66,-67.3214,0.669636
F9632B2DFC58,1502474984,459F7A08D5D7,2,22,-84,-88.3182,2.53333
F9632B2DFC58,1502474984,5D358CDAED0D,2,30,-69,-69.8333,0.647718
F9632B2DFC58,1502474984,9A34ECDEA99E,2,29,-64,-69.8965,1.91507
F9632B2DFC58,1502474984,6392B6C5FB53,2,28,-66,-67.3214,0.669636
F9632B2DFC58,1502475044,459F7A08D5D7,2,28,-84,-87.7143,1.84305
F9632B2DFC58,1502475044,5D358CDAED0D,2,30,-68,-69.7,0.83666
F9632B2DFC58,1502475044,9A34ECDEA99E,2,29,-67,-70.0345,2.2117
F9632B2DFC58,1502475044,6392B6C5FB53,2,28,-64,-67.2143,0.994693
F9632B2DFC58,1502475044,459F7A08D5D7,2,28,-84,-87.7143,1.84305
F9632B2DFC58,1502475044,5D358CDAED0D,2,30,-68,-69.7,0.83666
F9632B2DFC58,1502475044,9A34ECDEA99E,2,29,-67,-70.0345,2.2117
F9632B2DFC58,1502475044,6392B6C5FB53,2,28,-64,-67.2143,0.994693
F9632B2DFC58,1502475104,459F7A08D5D7,2,25,-81,-87.08,2.32594
F9632B2DFC58,1502475104,5D358CDAED0D,2,29,-68,-69.9655,0.865315
F9632B2DFC58,1502475104,9A34ECDEA99E,2,30,-66,-67.6333,2.07586
F9632B2DFC58,1502475104,6392B6C5FB53,2,29,-64,-67.7931,1.20651
F9632B2DFC58,1502475104,459F7A08D5D7,2,25,-81,-87.08,2.32594
F9632B2DFC58,1502475104,5D358CDAED0D,2,29,-68,-69.9655,0.865315
F9632B2DFC58,1502475104,9A34ECDEA99E,2,30,-66,-67.6333,2.07586
F9632B2DFC58,1502475104,6392B6C5FB53,2,29,-64,-67.7931,1.20651
F9632B2DFC58,1502475164,459F7A08D5D7,2,25,-82,-85.08,2.21585
F9632B2DFC58,1502475164,5D358CDAED0D,2,30,-68,-70.3667,1.29943
F9632B2DFC58,1502475164,9A34ECDEA99E,2,30,-66,-68.6333,2.02541
F9632B2DFC58,1502475164,6392B6C5FB53,2,29,-67,-69.0,0.925821
F9632B2DFC58,1502475164,459F7A08D5D7,2,25,-82,-85.08,2.21585
F9632B2DFC58,1502475164,5D358CDAED0D,2,30,-68,-70.3667,1.29943
F9632B2DFC58,1502475164,9A34ECDEA99E,2,30,-66,-68.6333,2.02541
F9632B2DFC58,1502475164,6392B6C5FB53,2,29,-67,-69.0,0.925821
F9632B2DFC58,1502475224,459F7A08D5D7,2,24,-82,-85.2917,2.13621
F9632B2DFC58,1502475224,5D358CDAED0D,2,29,-69,-69.7586,0.576638
F9632B2DFC58,1502475224,9A34ECDEA99E,2,30,-66,-67.3667,0.808715
F9632B2DFC58,1502475224,6392B6C5FB53,2,27,-68,-69.4815,0.579813
F9632B2DFC58,1502475224,459F7A08D5D7,2,24,-82,-85.2917,2.13621
F9632B2DFC58,1502475224,5D358CDAED0D,2,29,-69,-69.7586,0.576638
F9632B2DFC58,1502475224,9A34ECDEA99E,2,30,-66,-67.3667,0.808715
F9632B2DFC58,1502475224,6392B6C5FB53,2,27,-68,-69.4815,0.579813
F9632B2DFC58,1502475284,6392B6C5FB53,2,30,-68,-70.0,1.08278
F9632B2DFC58,1502475284,459F7A08D5D7,2,22,-81,-85.6364,2.47935
F9632B2DFC58,1502475284,5D358CDAED0D,2,27,-69,-70.8148,0.735738
F9632B2DFC58,1502475284,9A34ECDEA99E,2,30,-64,-67.0,1.55364
F9632B2DFC58,1502475284,6392B6C5FB53,2,30,-68,-70.0,1.08278
F9632B2DFC58,1502475284,459F7A08D5D7,2,22,-81,-85.6364,2.47935
F9632B2DFC58,1502475284,5D358CDAED0D,2,27,-69,-70.8148,0.735738
F9632B2DFC58,1502475284,9A34ECDEA99E,2,30,-64,-67.0,1.55364
F9632B2DFC58,1502475344,6392B6C5FB53,2,30,-69,-69.6667,0.758097
F9632B2DFC58,1502475344,459F7A08D5D7,2,25,-82,-85.6,2.02073
F9632B2DFC58,1502475344,5D358CDAED0D,2,29,-69,-70.3448,0.669533
F9632B2DFC58,1502475344,9A34ECDEA99E,2,30,-66,-66.7333,0.639684
F9632B2DFC58,1502475344,6392B6C5FB53,2,30,-69,-69.6667,0.758097
F9632B2DFC58,1502475344,459F7A08D5D7,2,25,-82,-85.6,2.02073
F9632B2DFC58,1502475344,5D358CDAED0D,2,29,-69,-70.3448,0.669533
F9632B2DFC58,1502475344,9A34ECDEA99E,2,30,-66,-66.7333,0.639684
F9632B2DFC58,1502475404,6392B6C5FB53,2,26,-68,-70.0385,0.999231
F9632B2DFC58,1502475404,459F7A08D5D7,2,28,-81,-82.6429,1.56854
F9632B2DFC58,1502475404,5D358CDAED0D,2,26,-70,-70.6538,0.689482
F9632B2DFC58,1502475404,9A34ECDEA99E,2,30,-65,-66.3,0.702213
F9632B2DFC58,1502475404,6392B6C5FB53,2,26,-68,-70.0385,0.999231
F9632B2DFC58,1502475404,459F7A08D5D7,2,28,-81,-82.6429,1.56854
F9632B2DFC58,1502475404,5D358CDAED0D,2,26,-70,-70.6538,0.689482
F9632B2DFC58,1502475404,9A34ECDEA99E,2,30,-65,-66.3,0.702213
F9632B2DFC58,1502475464,6392B6C5FB53,2,29,-67,-69.1379,1.48141
F9632B2DFC58,1502475464,459F7A08D5D7,2,16,-83,-85.9375,2.61964
F9632B2DFC58,1502475464,5D358CDAED0D,2,30,-67,-68.7667,1.10433
F9632B2DFC58,1502475464,9A34ECDEA99E,2,30,-63,-65.2333,1.40647
F9632B2DFC58,1502475464,6392B6C5FB53,2,29,-67,-69.1379,1.48141
F9632B2DFC58,1502475464,459F7A08D5D7,2,16,-83,-85.9375,2.61964
F9632B2DFC58,1502475464,5D358CDAED0D,2,30,-67,-68.7667,1.10433
F9632B2DFC58,1502475464,9A34ECDEA99E,2,30,-63,-65.2333,1.40647
F9632B2DFC58,1502475524,6392B6C5FB53,2,28,-67,-69.0,0.942813
F9632B2DFC58,1502475524,9A34ECDEA99E,2,30,-64,-65.2333,0.817199
F9632B2DFC58,1502475524,DAD655CD510A,2,19,-74,-80.9474,3.7782
F9632B2DFC58,1502475524,5D358CDAED0D,2,28,-68,-70.25,1.29458
F9632B2DFC58,1502475524,6392B6C5FB53,2,28,-67,-69.0,0.942813
F9632B2DFC58,1502475524,9A34ECDEA99E,2,30,-64,-65.2333,0.817199
F9632B2DFC58,1502475524,DAD655CD510A,2,19,-74,-80.9474,3.7782
F9632B2DFC58,1502475524,5D358CDAED0D,2,28,-68,-70.25,1.29458
F9632B2DFC58,1502475584,6392B6C5FB53,2,30,-67,-68.6333,0.668671
F9632B2DFC58,1502475584,459F7A08D5D7,2,29,-80,-83.0,2.0702
F9632B2DFC58,1502475584,5D358CDAED0D,2,29,-69,-70.1035,0.557086
F9632B2DFC58,1502475584,9A34ECDEA99E,2,29,-64,-65.931,0.457559
F9632B2DFC58,1502475584,6392B6C5FB53,2,30,-67,-68.6333,0.668671
F9632B2DFC58,1502475584,459F7A08D5D7,2,29,-80,-83.0,2.0702
F9632B2DFC58,1502475584,5D358CDAED0D,2,29,-69,-70.1035,0.557086
F9632B2DFC58,1502475584,9A34ECDEA99E,2,29,-64,-65.931,0.457559
F9632B2DFC58,1502475644,6392B6C5FB53,2,29,-68,-69.2069,0.977581
F9632B2DFC58,1502475644,5D358CDAED0D,2,30,-69,-69.6,0.621454
F9632B2DFC58,1502475644,9A34ECDEA99E,2,30,-65,-66.0,0.371391
F9632B2DFC58,1502475644,DAD655CD510A,2,15,-79,-81.0,2.20389
F9632B2DFC58,1502475644,6392B6C5FB53,2,29,-68,-69.2069,0.977581
F9632B2DFC58,1502475644,5D358CDAED0D,2,30,-69,-69.6,0.621454
F9632B2DFC58,1502475644,9A34ECDEA99E,2,30,-65,-66.0,0.371391
F9632B2DFC58,1502475644,DAD655CD510A,2,15,-79,-81.0,2.20389
F9632B2DFC58,1502475704,6392B6C5FB53,2,29,-67,-70.2414,1.86423
F9632B2DFC58,1502475704,459F7A08D5D7,2,22,-80,-84.1818,3.93563
F9632B2DFC58,1502475704,5D358CDAED0D,2,30,-69,-70.4667,1.19577
F9632B2DFC58,1502475704,9A34ECDEA99E,2,28,-64,-66.3214,1.51666
F9632B2DFC58,1502475704,6392B6C5FB53,2,29,-67,-70.2414,1.86423
F9632B2DFC58,1502475704,459F7A08D5D7,2,22,-80,-84.1818,3.93563
F9632B2DFC58,1502475704,5D358CDAED0D,2,30,-69,-70.4667,1.19577
F9632B2DFC58,1502475704,9A34ECDEA99E,2,28,-64,-66.3214,1.51666
F9632B2DFC58,1502475764,6392B6C5FB53,2,26,-69,-71.5,1.2083
F9632B2DFC58,1502475764,459F7A08D5D7,2,18,-84,-88.1111,2.29805
F9632B2DFC58,1502475764,9A34ECDEA99E,2,26,-64,-66.0,0.799999
F9632B2DFC58,1502475764,5D358CDAED0D,2,25,-70,-71.56,1.29358
F9632B2DFC58,1502475824,6392B6C5FB53,2,28,-68,-70.3929,1.85271
F9632B2DFC58,1502475824,9A34ECDEA99E,2,28,-65,-67.25,2.18793
F9632B2DFC58,1502475824,5D358CDAED0D,2,30,-68,-71.9,2.02314
F9632B2DFC58,1502475824,DAD655CD510A,2,25,-74,-78.68,3.36304
F9632B2DFC58,1502475884,6392B6C5FB53,2,27,-69,-72.037,1.67519
F9632B2DFC58,1502475884,9A34ECDEA99E,2,30,-65,-66.1667,0.791477
F9632B2DFC58,1502475884,5D358CDAED0D,2,28,-69,-71.8929,2.55805
F9632B2DFC58,1502475884,DAD655CD510A,2,28,-71,-76.2143,2.45488
F9632B2DFC58,1502475944,6392B6C5FB53,2,30,-68,-71.4333,1.7357
F9632B2DFC58,1502475944,459F7A08D5D7,2,16,-78,-86.4375,4.03268
F9632B2DFC58,1502475944,9A34ECDEA99E,2,30,-63,-65.7333,0.980266
F9632B2DFC58,1502475944,5D358CDAED0D,2,26,-68,-71.3846,1.52517
F9632B2DFC58,1502476004,6392B6C5FB53,2,30,-68,-69.9,0.844863
F9632B2DFC58,1502476004,459F7A08D5D7,2,29,-80,-83.8621,2.3257
F9632B2DFC58,1502476004,9A34ECDEA99E,2,29,-64,-65.0345,0.823004
F9632B2DFC58,1502476004,5D358CDAED0D,2,29,-70,-71.5172,1.18384
F9632B2DFC58,1502476064,6392B6C5FB53,2,28,-69,-70.3571,1.16155
F9632B2DFC58,1502476064,459F7A08D5D7,2,26,-79,-82.8462,2.80987
F9632B2DFC58,1502476064,9A34ECDEA99E,2,30,-64,-65.7,0.651259
F9632B2DFC58,1502476064,5D358CDAED0D,2,27,-69,-71.9259,1.63909
F9632B2DFC58,1502476124,6392B6C5FB53,2,29,-69,-70.1724,0.966179
F9632B2DFC58,1502476124,459F7A08D5D7,2,20,-83,-86.1,2.02355
F9632B2DFC58,1502476124,9A34ECDEA99E,2,30,-64,-65.6333,0.808715
F9632B2DFC58,1502476124,5D358CDAED0D,2,28,-69,-71.8214,1.58824
F9632B2DFC58,1502476184,6392B6C5FB53,2,30,-69,-69.7667,0.817199
F9632B2DFC58,1502476184,459F7A08D5D7,2,25,-83,-85.56,1.89473
F9632B2DFC58,1502476184,9A34ECDEA99E,2,30,-64,-65.6333,0.668675
F9632B2DFC58,1502476184,5D358CDAED0D,2,28,-70,-71.6429,1.09592
F9632B2DFC58,1502476244,6392B6C5FB53,2,28,-68,-69.2143,0.568112
F9632B2DFC58,1502476244,9A34ECDEA99E,2,30,-63,-64.2333,0.97143
F9632B2DFC58,1502476244,5D358CDAED0D,2,26,-70,-70.8846,0.908932
F9632B2DFC58,1502476244,DAD655CD510A,2,22,-79,-83.6818,2.88487
F9632B2DFC58,1502476304,6392B6C5FB53,2,29,-67,-69.4828,1.4046
F9632B2DFC58,1502476304,459F7A08D5D7,2,26,-81,-85.4231,2.36935
F9632B2DFC58,1502476304,9A34ECDEA99E,2,30,-62,-63.0,0.525226
F9632B2DFC58,1502476304,DAD655CD510A,2,27,-80,-82.7037,2.14503
F9632B2DFC58,1502476364,6392B6C5FB53,2,30,-67,-68.4667,0.860369
F9632B2DFC58,1502476364,459F7A08D5D7,2,25,-82,-84.88,2.06801
F9632B2DFC58,1502476364,9A34ECDEA99E,2,30,-64,-64.5,0.682289
F9632B2DFC58,1502476364,5D358CDAED0D,2,27,-72,-73.9259,1.29869
F9632B2DFC58,1502476424,459F7A08D5D7,2,25,-81,-84.52,2.06398
F9632B2DFC58,1502476424,9A34ECDEA99E,2,30,-63,-65.1,0.711966
F9632B2DFC58,1502476424,5D358CDAED0D,2,28,-70,-72.4286,1.81411
F9632B2DFC58,1502476424,DAD655CD510A,2,25,-80,-84.36,2.30723
