459F7A08D5D7
source,time,hwid,type,samples,maxRSSI,mean,stddev
459F7A08D5D7,1502474185,9A34ECDEA99E,2,24,-74,-77.1667,1.20386
459F7A08D5D7,1502474185,6392B6C5FB53,2,30,-67,-68.6667,0.884086
459F7A08D5D7,1502474185,DAD655CD510A,2,21,-67,-67.7619,0.700341
459F7A08D5D7,1502474185,5D358CDAED0D,2,30,-66,-67.7,0.915385
459F7A08D5D7,1502474185,9A34ECDEA99E,2,24,-74,-77.1667,1.20386
459F7A08D5D7,1502474185,6392B6C5FB53,2,30,-67,-68.6667,0.884086
459F7A08D5D7,1502474185,DAD655CD510A,2,21,-67,-67.7619,0.700341
459F7A08D5D7,1502474245,5D358CDAED0D,2,30,-66,-69.5333,1.38298
459F7A08D5D7,1502474245,6392B6C5FB53,2,28,-67,-69.4643,1.95281
459F7A08D5D7,1502474245,9A34ECDEA99E,2,28,-73,-77.9643,2.48674
459F7A08D5D7,1502474245,DAD655CD510A,2,21,-66,-68.4762,1.6006
459F7A08D5D7,1502474245,5D358CDAED0D,2,30,-66,-69.5333,1.38298
459F7A08D5D7,1502474245,6392B6C5FB53,2,28,-67,-69.4643,1.95281
459F7A08D5D7,1502474245,9A34ECDEA99E,2,28,-73,-77.9643,2.48674
459F7A08D5D7,1502474245,DAD655CD510A,2,21,-66,-68.4762,1.6006
459F7A08D5D7,1502474425,DAD655CD510A,2,22,-65,-66.3182,0.945485
459F7A08D5D7,1502474425,F9632B2DFC58,2,24,-79,-84.2083,2.90396
459F7A08D5D7,1502474425,5D358CDAED0D,2,28,-69,-70.5357,1.10494
459F7A08D5D7,1502474425,9A34ECDEA99E,2,26,-75,-79.0769,2.20768
459F7A08D5D7,1502474485,F9632B2DFC58,2,29,-77,-79.3793,1.11528
459F7A08D5D7,1502474485,5D358CDAED0D,2,30,-66,-71.6,2.66005
459F7A08D5D7,1502474485,9A34ECDEA99E,2,25,-79,-82.88,3.04576
459F7A08D5D7,1502474485,DAD655CD510A,2,22,-63,-67.3636,1.7874
459F7A08D5D7,1502474485,F9632B2DFC58,2,29,-77,-79.3793,1.11528
459F7A08D5D7,1502474485,5D358CDAED0D,2,30,-66,-71.6,2.66005
459F7A08D5D7,1502474485,9A34ECDEA99E,2,25,-79,-82.88,3.04576
459F7A08D5D7,1502474485,DAD655CD510A,2,22,-63,-67.3636,1.7874
459F7A08D5D7,1502474605,F9632B2DFC58,2,22,-78,-80.3182,1.86155
459F7A08D5D7,1502474605,DAD655CD510A,2,18,-63,-68.0556,2.66728
459F7A08D5D7,1502474605,6392B6C5FB53,2,15,-67,-70.8667,2.58752
459F7A08D5D7,1502474605,9A34ECDEA99E,2,22,-77,-81.0909,2.22345
459F7A08D5D7,1502474665,9A34ECDEA99E,2,21,-78,-82.0,2.86357
459F7A08D5D7,1502474665,DAD655CD510A,2,17,-66,-70.9412,3.36286
459F7A08D5D7,1502474665,6392B6C5FB53,2,15,-67,-71.1333,2.13363
459F7A08D5D7,1502474665,5D358CDAED0D,2,23,-65,-68.4783,1.47308
459F7A08D5D7,1502474725,F9632B2DFC58,2,19,-77,-82.4737,3.22091
459F7A08D5D7,1502474725,5D358CDAED0D,2,19,-66,-68.7895,1.43678
459F7A08D5D7,1502474725,9A34ECDEA99E,2,18,-77,-79.6667,2.1693
