5D358CDAED0D
time,hwid,type,samples,maxRSSI,mean,stddev
[[ (1502290499, '94DC6692F976', 3, 30, -49, -51.19999694824219, 1.1264842748641968)
  (1502290499, '2D1032CDC2EC', 3, 30, -49, -50.06666946411133, 0.6396843791007996)
  (1502290499, 'F9632B2DFC58', 2, 27, -71, -72.25926971435547, 0.8130007982254028)
  (1502290499, '459F7A08D5D7', 2, 30, -61, -62.59999084472656, 0.7239720225334167)]]
[[ (1502290559, '94DC6692F976', 3, 30, -49, -51.33333206176758, 1.0283344984054565)
  (1502290559, '2D1032CDC2EC', 3, 29, -48, -49.55172348022461, 1.2701585292816162)
  (1502290559, 'F9632B2DFC58', 2, 30, -68, -70.83333587646484, 1.5774997472763062)
  (1502290559, '459F7A08D5D7', 2, 30, -61, -62.33333969116211, 0.8441824913024902)]]
[[ (1502290619, '94DC6692F976', 3, 30, -48, -49.166664123535156, 0.5920937657356262)
  (1502290619, '2D1032CDC2EC', 3, 30, -51, -51.99999237060547, 0.5872206687927246)
  (1502290619, '459F7A08D5D7', 2, 29, -62, -62.75862121582031, 0.9876078963279724)
  (1502290619, 'F9632B2DFC58', 2, 21, -68, -72.33332824707031, 4.0166335105896)]]
[[ (1502290679, '94DC6692F976', 3, 29, -47, -49.24138259887695, 0.987608015537262)
  (1502290679, '2D1032CDC2EC', 3, 30, -48, -52.03334045410156, 2.7478342056274414)
  (1502290679, '459F7A08D5D7', 2, 28, -61, -62.642852783203125, 0.6784668564796448)
  (1502290679, 'F9632B2DFC58', 2, 20, -73, -75.25, 1.681947112083435)]]
[[ (1502290739, '94DC6692F976', 3, 30, -49, -49.63333511352539, 0.6149476170539856)
  (1502290739, '2D1032CDC2EC', 3, 30, -47, -49.73332977294922, 0.7849170565605164)
  (1502290739, '459F7A08D5D7', 2, 30, -61, -62.20000076293945, 0.550861120223999)
  (1502290739, 'F9632B2DFC58', 2, 22, -70, -71.09091186523438, 0.8111774325370789)]]
[[ (1502290799, '94DC6692F976', 3, 30, -49, -49.9666633605957, 0.7648900151252747)
  (1502290799, '2D1032CDC2EC', 3, 30, -50, -51.20000076293945, 0.7611241340637207)
  (1502290799, '459F7A08D5D7', 2, 30, -62, -62.46666717529297, 0.507415771484375)
  (1502290799, 'F9632B2DFC58', 2, 22, -69, -71.50000762939453, 1.185225486755371)]]
[[ (1502290859, '94DC6692F976', 3, 29, -50, -51.517242431640625, 1.2427127361297607)
  (1502290859, '2D1032CDC2EC', 3, 29, -50, -51.03447723388672, 0.8653139472007751)
  (1502290859, 'F9632B2DFC58', 2, 28, -70, -71.00000762939453, 0.47140493988990784)
  (1502290859, 'DAD655CD510A', 2, 30, -56, -57.999996185302734, 1.313063621520996)]]
[[ (1502290919, '94DC6692F976', 3, 28, -51, -52.46428680419922, 0.7926588654518127)
  (1502290919, '2D1032CDC2EC', 3, 29, -51, -52.13793182373047, 0.5157612562179565)
  (1502290919, 'F9632B2DFC58', 2, 27, -69, -71.25926208496094, 0.7121253609657288)
  (1502290919, 'DAD655CD510A', 2, 30, -54, -57.5333366394043, 1.6131646633148193)]]
[[ (1502290979, '94DC6692F976', 3, 30, -51, -52.133331298828125, 0.5074158906936646)
  (1502290979, 'F9632B2DFC58', 2, 28, -68, -70.5, 0.9622501134872437)
  (1502290979, 'DAD655CD510A', 2, 30, -57, -58.06666564941406, 0.5832914710044861)
  (1502290979, '6392B6C5FB53', 2, 29, -44, -45.7931022644043, 0.4913037121295929)]]
[[ (1502291039, 'F9632B2DFC58', 2, 30, -69, -70.83332824707031, 1.0531829595565796)
  (1502291039, 'DAD655CD510A', 2, 27, -56, -56.74073791503906, 0.6558958292007446)
  (1502291039, '6392B6C5FB53', 2, 30, -45, -45.666664123535156, 0.47946304082870483)
  (1502291039, '2D1032CDC2EC', 3, 28, -50, -50.32142639160156, 0.4755939543247223)]]
[[ (1502291099, 'F9632B2DFC58', 2, 29, -69, -70.82758331298828, 0.9284768104553223)
  (1502291099, 'DAD655CD510A', 2, 30, -56, -57.76667404174805, 0.9352616667747498)
  (1502291099, '94DC6692F976', 3, 29, -49, -50.413795471191406, 0.627764880657196)
  (1502291099, '6392B6C5FB53', 2, 29, -43, -45.55173110961914, 0.6858890652656555)]]
[[ (1502291159, '9A34ECDEA99E', 2, 29, -58, -60.55172348022461, 0.8274836540222168)
  (1502291159, 'F9632B2DFC58', 2, 29, -68, -70.2069091796875, 1.4486298561096191)
  (1502291159, 'DAD655CD510A', 2, 30, -56, -57.63333511352539, 1.033352255821228)
  (1502291159, '94DC6692F976', 3, 30, -49, -50.0, 0.6948078274726868)]]
[[ (1502291219, '9A34ECDEA99E', 2, 29, -59, -60.068965911865234, 0.7036141157150269)
  (1502291219, 'F9632B2DFC58', 2, 28, -69, -70.75, 1.1745762825012207)
  (1502291219, 'DAD655CD510A', 2, 30, -55, -57.43333435058594, 0.971430778503418)
  (1502291219, '94DC6692F976', 3, 30, -49, -50.033329010009766, 0.8502881526947021)]]
[[(1502291279, '9A34ECDEA99E', 2, 30, -60, -60.5, 0.5085480213165283)
  (1502291279, 'F9632B2DFC58', 2, 28, -70, -71.67855834960938, 1.0559732913970947)
  (1502291279, 'DAD655CD510A', 2, 29, -56, -57.34482955932617, 0.813978910446167)
  (1502291279, '94DC6692F976', 3, 30, -47, -49.566673278808594, 1.7157130241394043)]]
[[ (1502291339, '9A34ECDEA99E', 2, 30, -58, -60.06666564941406, 0.784914493560791)
  (1502291339, 'F9632B2DFC58', 2, 27, -70, -71.5555648803711, 0.9336960315704346)
  (1502291339, 'DAD655CD510A', 2, 29, -56, -57.1379280090332, 0.9533444046974182)
  (1502291339, '94DC6692F976', 3, 30, -50, -51.000003814697266, 0.7427823543548584)]]
[[ (1502291399, '9A34ECDEA99E', 2, 30, -58, -60.06666564941406, 0.6396843791007996)
  (1502291399, 'F9632B2DFC58', 2, 29, -70, -71.41378784179688, 0.8245037794113159)
  (1502291399, 'DAD655CD510A', 2, 28, -55, -56.78571319580078, 0.5681124925613403)
  (1502291399, '94DC6692F976', 3, 30, -50, -50.60000228881836, 0.6214554905891418)]]
[[ (1502291459, '9A34ECDEA99E', 2, 25, -60, -61.599998474121094, 0.7071066498756409)
  (1502291459, 'F9632B2DFC58', 2, 28, -69, -71.78572082519531, 0.9946971535682678)
  (1502291459, 'DAD655CD510A', 2, 28, -56, -57.107139587402344, 0.8317458033561707)
  (1502291459, '94DC6692F976', 3, 28, -47, -48.71427917480469, 1.301198124885559)]]
[[ (1502291519, '9A34ECDEA99E', 2, 30, -60, -61.20000076293945, 0.8469011187553406)
  (1502291519, 'F9632B2DFC58', 2, 26, -71, -72.30769348144531, 1.086987018585205)
  (1502291519, 'DAD655CD510A', 2, 30, -56, -56.63333511352539, 0.6686751246452332)
  (1502291519, '94DC6692F976', 3, 28, -49, -49.75, 0.7005290985107422)]]
[[ (1502291579, '9A34ECDEA99E', 2, 29, -60, -61.413795471191406, 0.77998286485672)
  (1502291579, 'F9632B2DFC58', 2, 26, -72, -72.92306518554688, 0.97664874792099)
  (1502291579, 'DAD655CD510A', 2, 30, -55, -55.966670989990234, 0.7648895978927612)
  (1502291579, '94DC6692F976', 3, 29, -49, -50.03448486328125, 0.32544034719467163)]]
[[ (1502291639, '9A34ECDEA99E', 2, 28, -60, -61.71428680419922, 0.6586830019950867)
  (1502291639, 'F9632B2DFC58', 2, 28, -71, -73.21428680419922, 1.0312573909759521)
  (1502291639, 'DAD655CD510A', 2, 28, -56, -56.67856979370117, 0.47559425234794617)
  (1502291639, '94DC6692F976', 3, 30, -47, -49.43333435058594, 1.0063025951385498)]]
[[ (1502291699, '9A34ECDEA99E', 2, 30, -61, -62.06666564941406, 0.5832921862602234)
  (1502291699, 'F9632B2DFC58', 2, 29, -71, -72.48275756835938, 1.0219271183013916)
  (1502291699, 'DAD655CD510A', 2, 30, -56, -56.733333587646484, 0.44977667927742004)
  (1502291699, '94DC6692F976', 3, 30, -47, -48.70000076293945, 0.7022138237953186)]]
[[ (1502291759, '9A34ECDEA99E', 2, 29, -60, -60.96552276611328, 0.7784045934677124)
  (1502291759, 'F9632B2DFC58', 2, 30, -71, -72.19998931884766, 0.8469011783599854)
  (1502291759, 'DAD655CD510A', 2, 30, -55, -57.13333511352539, 0.9732038378715515)
  (1502291759, '94DC6692F976', 3, 30, -46, -48.266666412353516, 0.9071876406669617)]]
[[ (1502291819, '9A34ECDEA99E', 2, 29, -58, -59.86206817626953, 0.9151173830032349)
  (1502291819, 'F9632B2DFC58', 2, 27, -71, -72.40740203857422, 1.1183542013168335)
  (1502291819, 'DAD655CD510A', 2, 30, -56, -57.0333366394043, 0.4901321828365326)
  (1502291819, '94DC6692F976', 3, 30, -47, -49.40000534057617, 0.9684696793556213)]]
[[ (1502291879, '9A34ECDEA99E', 2, 29, -58, -60.37931442260742, 0.9029235243797302)
  (1502291879, 'F9632B2DFC58', 2, 28, -69, -70.78572082519531, 1.0665701627731323)
  (1502291879, 'DAD655CD510A', 2, 29, -55, -56.86206817626953, 0.8752201795578003)
  (1502291879, '94DC6692F976', 3, 30, -48, -49.099998474121094, 1.061877727508545)]]
[[ (1502291939, '9A34ECDEA99E', 2, 27, -59, -60.814815521240234, 0.8786805272102356)
  (1502291939, 'F9632B2DFC58', 2, 29, -68, -70.44828033447266, 1.4037245512008667)
  (1502291939, 'DAD655CD510A', 2, 28, -56, -57.28571319580078, 0.8967886567115784)
  (1502291939, '94DC6692F976', 3, 30, -47, -48.5333366394043, 0.6814454793930054)]]
[[ (1502291999, '9A34ECDEA99E', 2, 30, -58, -59.9666633605957, 0.7648898959159851)
  (1502291999, 'F9632B2DFC58', 2, 29, -71, -72.31034088134766, 1.0386594533920288)
  (1502291999, 'DAD655CD510A', 2, 30, -56, -57.499996185302734, 0.629723310470581)
  (1502291999, '94DC6692F976', 3, 29, -47, -48.24137878417969, 0.9876070022583008)]]
[[ (1502292059, 'F9632B2DFC58', 2, 28, -70, -71.46430206298828, 0.8380781412124634)
  (1502292059, 'DAD655CD510A', 2, 29, -55, -56.379310607910156, 0.7752321362495422)
  (1502292059, '94DC6692F976', 3, 30, -46, -47.66667175292969, 0.8022956252098083)
  (1502292059, '6392B6C5FB53', 2, 26, -46, -47.07691955566406, 0.5602213144302368)]]
[[ (1502292119, 'F9632B2DFC58', 2, 28, -69, -71.39285278320312, 1.100142002105713)
  (1502292119, 'DAD655CD510A', 2, 29, -54, -56.37930679321289, 0.8624613881111145)
  (1502292119, '94DC6692F976', 3, 30, -47, -48.19999694824219, 0.664362370967865)
  (1502292119, '6392B6C5FB53', 2, 30, -46, -47.26666259765625, 0.6914911866188049)]]
[[ (1502292179, 'DAD655CD510A', 2, 30, -55, -56.06666564941406, 0.5832931399345398)
  (1502292179, '94DC6692F976', 3, 28, -47, -48.17856979370117, 1.1239336729049683)
  (1502292179, '2D1032CDC2EC', 3, 30, -51, -53.733333587646484, 1.8181718587875366)
