9A34ECDEA99E
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502290035, 'DAD655CD510A', 2, 30, -63, -64.13333129882812, 0.507416307926178)
  (1502290035, '6392B6C5FB53', 2, 28, -63, -65.85714721679688, 2.0496482849121094)]]
[[ (1502290095, '459F7A08D5D7', 2, 28, -71, -73.21427917480469, 1.663488745689392)
  (1502290095, '5D358CDAED0D', 2, 30, -60, -60.86666488647461, 0.43417325615882874)
  (1502290095, 'DAD655CD510A', 2, 29, -63, -64.0689697265625, 0.529894232749939)
  (1502290095, '6392B6C5FB53', 2, 29, -65, -67.65515899658203, 1.8760881423950195)]]
[[ (1502290155, '459F7A08D5D7', 2, 30, -71, -72.49999237060547, 0.6822869181632996)
  (1502290155, '5D358CDAED0D', 2, 30, -55, -59.16667175292969, 1.8398545980453491)
  (1502290155, 'DAD655CD510A', 2, 30, -62, -63.53334045410156, 0.8603680729866028)
  (1502290155, '6392B6C5FB53', 2, 30, -63, -65.76666259765625, 1.278020977973938)]]
[[ (1502290215, '459F7A08D5D7', 2, 28, -71, -72.35713195800781, 0.5587198734283447)
  (1502290215, '5D358CDAED0D', 2, 30, -57, -58.0, 0.45485883951187134)
  (1502290215, 'DAD655CD510A', 2, 29, -62, -62.89654541015625, 0.3099328875541687)
  (1502290215, '6392B6C5FB53', 2, 30, -63, -64.36668395996094, 0.9643069505691528)]]
[[ (1502290335, '459F7A08D5D7', 2, 26, -72, -72.88461303710938, 0.5883481502532959)
  (1502290335, '5D358CDAED0D', 2, 30, -57, -58.29999923706055, 0.7943770885467529)
  (1502290335, 'DAD655CD510A', 2, 29, -63, -63.68965530395508, 0.5413903594017029)
  (1502290335, '6392B6C5FB53', 2, 29, -64, -65.41378784179688, 1.401969075202942)]]
[[ (1502290395, '459F7A08D5D7', 2, 31, -71, -72.54839324951172, 0.7676241397857666)
  (1502290395, '5D358CDAED0D', 2, 30, -58, -58.266658782958984, 0.5832936763763428)
  (1502290395, 'DAD655CD510A', 2, 30, -63, -64.16666412353516, 0.5920935869216919)
  (1502290395, '6392B6C5FB53', 2, 28, -65, -67.03571319580078, 1.0357379913330078)]]
[[ (1502290455, '5D358CDAED0D', 2, 30, -58, -58.4666633605957, 1.136642575263977)
  (1502290455, 'DAD655CD510A', 2, 30, -62, -63.966670989990234, 0.7183966040611267)
  (1502290455, '6392B6C5FB53', 2, 29, -65, -67.72413635253906, 1.4115982055664062)
  (1502290455, '94DC6692F976', 3, 30, -56, -56.9666633605957, 0.3198428750038147)]]
[[ (1502290515, '5D358CDAED0D', 2, 30, -58, -58.900001525878906, 0.8030108213424683)
  (1502290515, 'DAD655CD510A', 2, 30, -62, -64.26666259765625, 1.0482608079910278)
  (1502290515, '6392B6C5FB53', 2, 29, -65, -67.10345458984375, 1.7797431945800781)
  (1502290515, '94DC6692F976', 3, 30, -56, -56.766666412353516, 0.5040068030357361)]]
[[ (1502290575, '5D358CDAED0D', 2, 30, -56, -58.19999694824219, 0.7143848538398743)
  (1502290575, 'DAD655CD510A', 2, 30, -61, -63.23332977294922, 0.81719970703125)
  (1502290575, '6392B6C5FB53', 2, 28, -68, -71.82141876220703, 2.8291289806365967)
  (1502290575, '94DC6692F976', 3, 30, -55, -56.76666259765625, 0.5683212280273438)]]
[[ (1502290635, '5D358CDAED0D', 2, 30, -58, -58.833335876464844, 0.6477192044258118)
  (1502290635, 'DAD655CD510A', 2, 30, -62, -62.70000457763672, 0.6512583494186401)
  (1502290635, '6392B6C5FB53', 2, 25, -65, -76.5999984741211, 6.40312385559082)
  (1502290635, '94DC6692F976', 3, 30, -55, -56.23332977294922, 0.5683208703994751)]]
[[ (1502290695, '5D358CDAED0D', 2, 30, -56, -57.83333969116211, 1.0199185609817505)
  (1502290695, 'DAD655CD510A', 2, 30, -61, -62.80000305175781, 0.8469005823135376)
  (1502290695, '6392B6C5FB53', 2, 29, -65, -69.06895446777344, 2.724637508392334)
  (1502290695, '94DC6692F976', 3, 30, -55, -55.933326721191406, 0.7396796345710754)]]
[[ (1502290755, '5D358CDAED0D', 2, 30, -56, -56.79999923706055, 0.40683799982070923)
  (1502290755, 'DAD655CD510A', 2, 30, -61, -62.43333435058594, 0.6260625720024109)
  (1502290755, '6392B6C5FB53', 2, 29, -67, -70.48275756835938, 2.6675381660461426)
  (1502290755, '94DC6692F976', 3, 30, -56, -56.43333053588867, 0.50400710105896)]]
[[ (1502290815, '5D358CDAED0D', 2, 30, -56, -57.53333282470703, 0.776078999042511)
  (1502290815, 'DAD655CD510A', 2, 30, -62, -62.63333511352539, 0.8087162375450134)
  (1502290815, '6392B6C5FB53', 2, 27, -66, -68.66667175292969, 1.7320513725280762)
  (1502290815, '94DC6692F976', 3, 29, -57, -57.482757568359375, 0.5085479617118835)]]
[[ (1502290875, '94DC6692F976', 3, 30, -57, -57.56666946411133, 0.5683205723762512)
  (1502290875, '2D1032CDC2EC', 3, 29, -62, -62.75862121582031, 0.8304546475410461)
  (1502290875, '5D358CDAED0D', 2, 30, -52, -57.36666488647461, 1.1290314197540283)
  (1502290875, 'DAD655CD510A', 2, 30, -61, -62.966670989990234, 0.6149487495422363)]]
