F9632B2DFC58
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502289586, '9A34ECDEA99E', 2, 30, -66, -66.86666107177734, 1.3829834461212158)
  (1502289586, '5D358CDAED0D', 2, 29, -67, -71.06896209716797, 1.751144528388977)]]
[[ (1502289586, '94DC6692F976', 3, 24, -71, -80.58333587646484, 4.586526870727539)
  (1502289586, '2D1032CDC2EC', 3, 28, -74, -77.74999237060547, 3.098680257797241)
  (1502289586, '9A34ECDEA99E', 2, 30, -66, -66.86666107177734, 1.3829834461212158)
  (1502289586, '5D358CDAED0D', 2, 29, -67, -71.06896209716797, 1.751144528388977)]]
[[ (1502289646, '2D1032CDC2EC', 3, 30, -70, -74.93333435058594, 2.6252527236938477)
  (1502289646, '459F7A08D5D7', 2, 29, -79, -81.7241439819336, 1.5094099044799805)
  (1502289646, '9A34ECDEA99E', 2, 28, -65, -66.64285278320312, 1.1615557670593262)
  (1502289646, '5D358CDAED0D', 2, 29, -68, -70.41380310058594, 1.0527926683425903)]]
[[ (1502289646, '2D1032CDC2EC', 3, 30, -70, -74.93333435058594, 2.6252527236938477)
  (1502289646, '459F7A08D5D7', 2, 29, -79, -81.7241439819336, 1.5094099044799805)
  (1502289646, '9A34ECDEA99E', 2, 28, -65, -66.64285278320312, 1.1615557670593262)
  (1502289646, '5D358CDAED0D', 2, 29, -68, -70.41380310058594, 1.0527926683425903)]]
[[(1502289706, '2D1032CDC2EC', 3, 24, -72, -77.125, 3.0404903888702393)
  (1502289706, '459F7A08D5D7', 2, 29, -80, -81.41378784179688, 0.824501633644104)
  (1502289706, '9A34ECDEA99E', 2, 28, -65, -66.17857360839844, 0.7723754644393921)
  (1502289706, '5D358CDAED0D', 2, 30, -68, -70.36666870117188, 0.9278576374053955)]]
[[(1502289706, '2D1032CDC2EC', 3, 24, -72, -77.125, 3.0404903888702393)
  (1502289706, '459F7A08D5D7', 2, 29, -80, -81.41378784179688, 0.824501633644104)
  (1502289706, '9A34ECDEA99E', 2, 28, -65, -66.17857360839844, 0.7723754644393921)
  (1502289706, '5D358CDAED0D', 2, 30, -68, -70.36666870117188, 0.9278576374053955)]]
[[ (1502289766, '2D1032CDC2EC', 3, 28, -71, -75.39285278320312, 2.0788040161132812)
  (1502289766, '459F7A08D5D7', 2, 29, -79, -82.75862884521484, 1.3537006378173828)
  (1502289766, '9A34ECDEA99E', 2, 30, -64, -67.03333282470703, 3.7276535034179688)
  (1502289766, '5D358CDAED0D', 2, 30, -69, -70.90000915527344, 1.1551965475082397)]]
[[ (1502289826, '2D1032CDC2EC', 3, 26, -71, -79.8461685180664, 4.679246425628662)
  (1502289826, '459F7A08D5D7', 2, 10, -77, -83.5999984741211, 4.427189826965332)
  (1502289826, '9A34ECDEA99E', 2, 30, -67, -71.83333587646484, 4.609460830688477)
  (1502289826, '5D358CDAED0D', 2, 30, -69, -71.0, 1.1141715049743652)]]
[[ (1502289826, '2D1032CDC2EC', 3, 26, -71, -79.8461685180664, 4.679246425628662)
  (1502289826, '459F7A08D5D7', 2, 10, -77, -83.5999984741211, 4.427189826965332)
  (1502289826, '9A34ECDEA99E', 2, 30, -67, -71.83333587646484, 4.609460830688477)
  (1502289826, '5D358CDAED0D', 2, 30, -69, -71.0, 1.1141715049743652)]]
[[ (1502289886, '2D1032CDC2EC', 3, 30, -71, -78.03333282470703, 2.9063942432403564)
  (1502289886, '9A34ECDEA99E', 2, 27, -67, -71.33332824707031, 3.6479709148406982)
  (1502289886, '5D358CDAED0D', 2, 29, -70, -71.5862045288086, 2.528653621673584)
  (1502289886, '6392B6C5FB53', 2, 30, -71, -78.26667022705078, 3.4334394931793213)]]
[[ (1502289946, '2D1032CDC2EC', 3, 29, -72, -76.37931823730469, 2.6106083393096924)
  (1502289946, '9A34ECDEA99E', 2, 30, -64, -66.9000015258789, 2.3393189907073975)
  (1502289946, '5D358CDAED0D', 2, 30, -68, -70.63333892822266, 1.920545220375061)
  (1502289946, 'DAD655CD510A', 2, 28, -73, -79.99999237060547, 4.388535499572754)]]
[[ (1502289946, '2D1032CDC2EC', 3, 29, -72, -76.37931823730469, 2.6106083393096924)
  (1502289946, '9A34ECDEA99E', 2, 30, -64, -66.9000015258789, 2.3393189907073975)
  (1502289946, '5D358CDAED0D', 2, 30, -68, -70.63333892822266, 1.920545220375061)
  (1502289946, 'DAD655CD510A', 2, 28, -73, -79.99999237060547, 4.388535499572754)]]
[[ (1502290006, '2D1032CDC2EC', 3, 30, -70, -74.93333435058594, 4.989182472229004)
  (1502290006, '459F7A08D5D7', 2, 30, -74, -79.0666732788086, 2.6772773265838623)
  (1502290006, '9A34ECDEA99E', 2, 29, -63, -68.51724243164062, 4.4691057205200195)
  (1502290006, '5D358CDAED0D', 2, 30, -71, -76.73333740234375, 4.933579921722412)]]
[[ (1502290006, '2D1032CDC2EC', 3, 30, -70, -74.93333435058594, 4.989182472229004)
  (1502290006, '459F7A08D5D7', 2, 30, -74, -79.0666732788086, 2.6772773265838623)
  (1502290006, '9A34ECDEA99E', 2, 29, -63, -68.51724243164062, 4.4691057205200195)
  (1502290006, '5D358CDAED0D', 2, 30, -71, -76.73333740234375, 4.933579921722412)]]
[[ (1502290066, '2D1032CDC2EC', 3, 26, -73, -78.53845977783203, 4.571483135223389)
  (1502290066, '459F7A08D5D7', 2, 26, -79, -83.38460540771484, 2.1554973125457764)
  (1502290066, '9A34ECDEA99E', 2, 30, -69, -70.5999984741211, 2.4579222202301025)
  (1502290066, '5D358CDAED0D', 2, 27, -72, -79.44444274902344, 7.308232307434082)]]
[[ (1502290066, '2D1032CDC2EC', 3, 26, -73, -78.53845977783203, 4.571483135223389)
  (1502290066, '459F7A08D5D7', 2, 26, -79, -83.38460540771484, 2.1554973125457764)
  (1502290066, '9A34ECDEA99E', 2, 30, -69, -70.5999984741211, 2.4579222202301025)
  (1502290066, '5D358CDAED0D', 2, 27, -72, -79.44444274902344, 7.308232307434082)]]
[[ (1502290126, '2D1032CDC2EC', 3, 29, -72, -74.13793182373047, 1.1251705884933472)
  (1502290126, '459F7A08D5D7', 2, 30, -78, -81.23333740234375, 2.4023468494415283)
  (1502290126, '9A34ECDEA99E', 2, 25, -68, -72.31999969482422, 2.340226650238037)
  (1502290126, '5D358CDAED0D', 2, 30, -71, -72.36666870117188, 2.075864553451538)]]
[[ (1502290126, '2D1032CDC2EC', 3, 29, -72, -74.13793182373047, 1.1251705884933472)
  (1502290126, '459F7A08D5D7', 2, 30, -78, -81.23333740234375, 2.4023468494415283)
  (1502290126, '9A34ECDEA99E', 2, 25, -68, -72.31999969482422, 2.340226650238037)
  (1502290126, '5D358CDAED0D', 2, 30, -71, -72.36666870117188, 2.075864553451538)]]
[[ (1502290186, '2D1032CDC2EC', 3, 23, -72, -76.82608795166016, 4.365694522857666)
  (1502290186, '459F7A08D5D7', 2, 30, -79, -80.73333740234375, 1.7005720138549805)
  (1502290186, '9A34ECDEA99E', 2, 29, -65, -69.41380310058594, 2.7712438106536865)
  (1502290186, '5D358CDAED0D', 2, 30, -69, -70.80000305175781, 1.6484074592590332)]]
[[ (1502290186, '2D1032CDC2EC', 3, 23, -72, -76.82608795166016, 4.365694522857666)
  (1502290186, '459F7A08D5D7', 2, 30, -79, -80.73333740234375, 1.7005720138549805)
  (1502290186, '9A34ECDEA99E', 2, 29, -65, -69.41380310058594, 2.7712438106536865)
  (1502290186, '5D358CDAED0D', 2, 30, -69, -70.80000305175781, 1.6484074592590332)]]
[[ (1502290246, '2D1032CDC2EC', 3, 28, -74, -76.82144165039062, 1.4920440912246704)
  (1502290246, '9A34ECDEA99E', 2, 30, -64, -66.9000015258789, 3.6136720180511475)
  (1502290246, '5D358CDAED0D', 2, 30, -69, -71.9333267211914, 1.7603530883789062)
  (1502290246, 'DAD655CD510A', 2, 29, -78, -80.62069702148438, 2.042649507522583)]]
[[ (1502290246, '2D1032CDC2EC', 3, 28, -74, -76.82144165039062, 1.4920440912246704)
  (1502290246, '9A34ECDEA99E', 2, 30, -64, -66.9000015258789, 3.6136720180511475)
  (1502290246, '5D358CDAED0D', 2, 30, -69, -71.9333267211914, 1.7603530883789062)
  (1502290246, 'DAD655CD510A', 2, 29, -78, -80.62069702148438, 2.042649507522583)]]
[[(1502290306, '2D1032CDC2EC', 3, 24, -75, -83.0, 5.241971492767334)
  (1502290306, '459F7A08D5D7', 2, 23, -84, -86.3043441772461, 2.224550247192383)
  (1502290306, '9A34ECDEA99E', 2, 30, -65, -66.4666748046875, 1.1058871746063232)
  (1502290306, '5D358CDAED0D', 2, 30, -67, -68.23333740234375, 0.6260631084442139)]]
[[(1502290306, '2D1032CDC2EC', 3, 24, -75, -83.0, 5.241971492767334)
  (1502290306, '459F7A08D5D7', 2, 23, -84, -86.3043441772461, 2.224550247192383)
  (1502290306, '9A34ECDEA99E', 2, 30, -65, -66.4666748046875, 1.1058871746063232)
  (1502290306, '5D358CDAED0D', 2, 30, -67, -68.23333740234375, 0.6260631084442139)]]
[[ (1502290366, '9A34ECDEA99E', 2, 30, -64, -65.36666107177734, 0.6149466633796692)
  (1502290366, '5D358CDAED0D', 2, 30, -68, -68.93334197998047, 0.4497769773006439)
  (1502290366, 'DAD655CD510A', 2, 28, -78, -82.35713958740234, 2.467780590057373)
  (1502290366, '6392B6C5FB53', 2, 29, -69, -71.2068862915039, 1.176535725593567)]]
[[ (1502290426, '2D1032CDC2EC', 3, 29, -75, -79.68964385986328, 3.5667426586151123)
  (1502290426, '9A34ECDEA99E', 2, 30, -64, -65.06668090820312, 0.3651488721370697)
  (1502290426, '5D358CDAED0D', 2, 30, -68, -68.66666412353516, 0.606478214263916)
  (1502290426, 'DAD655CD510A', 2, 29, -76, -78.79309844970703, 1.839626431465149)]]
[[ (1502290486, '2D1032CDC2EC', 3, 31, -73, -74.16129302978516, 0.7787501215934753)
  (1502290486, '9A34ECDEA99E', 2, 28, -69, -70.89286041259766, 1.707052230834961)
  (1502290486, '5D358CDAED0D', 2, 30, -70, -71.80000305175781, 1.3995063304901123)
  (1502290486, 'DAD655CD510A', 2, 30, -77, -80.26666259765625, 1.6174328327178955)]]
[[ (1502290546, '9A34ECDEA99E', 2, 29, -65, -71.10345458984375, 2.781892776489258)
  (1502290546, '5D358CDAED0D', 2, 30, -69, -71.0, 1.4142112731933594)
  (1502290546, 'DAD655CD510A', 2, 22, -75, -83.2727279663086, 3.2686386108398438)
  (1502290546, '6392B6C5FB53', 2, 29, -68, -71.34484100341797, 2.9793968200683594)]]
[[ (1502290606, '9A34ECDEA99E', 2, 21, -65, -68.33333587646484, 2.8343119621276855)
  (1502290606, '5D358CDAED0D', 2, 29, -68, -70.37931060791016, 3.1669466495513916)
  (1502290606, 'DAD655CD510A', 2, 30, -76, -79.66666412353516, 2.2944211959838867)
  (1502290606, '6392B6C5FB53', 2, 30, -68, -73.96666717529297, 2.4422059059143066)]]
[[ (1502290666, '459F7A08D5D7', 2, 29, -78, -79.62068176269531, 0.8200101256370544)
  (1502290666, '9A34ECDEA99E', 2, 20, -71, -71.5, 0.7608851194381714)
  (1502290666, '5D358CDAED0D', 2, 30, -72, -75.16665649414062, 1.6832482814788818)
  (1502290666, 'DAD655CD510A', 2, 27, -76, -79.70372009277344, 1.877289891242981)]]
[[ (1502290666, '459F7A08D5D7', 2, 29, -78, -79.62068176269531, 0.8200101256370544)
  (1502290666, '9A34ECDEA99E', 2, 20, -71, -71.5, 0.7608851194381714)
  (1502290666, '5D358CDAED0D', 2, 30, -72, -75.16665649414062, 1.6832482814788818)
  (1502290666, 'DAD655CD510A', 2, 27, -76, -79.70372009277344, 1.877289891242981)]]
[[ (1502290726, '459F7A08D5D7', 2, 28, -77, -79.03572082519531, 0.8380824327468872)
  (1502290726, '9A34ECDEA99E', 2, 19, -71, -74.57893371582031, 2.116490602493286)
  (1502290726, '5D358CDAED0D', 2, 28, -69, -71.35713958740234, 1.544743299484253)
  (1502290726, 'DAD655CD510A', 2, 29, -75, -79.72412872314453, 2.26615571975708)]]
[[ (1502290726, '459F7A08D5D7', 2, 28, -77, -79.03572082519531, 0.8380824327468872)
  (1502290726, '9A34ECDEA99E', 2, 19, -71, -74.57893371582031, 2.116490602493286)
  (1502290726, '5D358CDAED0D', 2, 28, -69, -71.35713958740234, 1.544743299484253)
  (1502290726, 'DAD655CD510A', 2, 29, -75, -79.72412872314453, 2.26615571975708)]]
[[ (1502290786, '459F7A08D5D7', 2, 27, -77, -79.59259033203125, 2.2745964527130127)
  (1502290786, '9A34ECDEA99E', 2, 19, -72, -76.84209442138672, 3.745560646057129)
  (1502290786, '5D358CDAED0D', 2, 30, -70, -71.59999084472656, 1.3544363975524902)
  (1502290786, 'DAD655CD510A', 2, 27, -71, -79.77778625488281, 4.227505683898926)]]
[[ (1502290786, '459F7A08D5D7', 2, 27, -77, -79.59259033203125, 2.2745964527130127)
  (1502290786, '9A34ECDEA99E', 2, 19, -72, -76.84209442138672, 3.745560646057129)
  (1502290786, '5D358CDAED0D', 2, 30, -70, -71.59999084472656, 1.3544363975524902)
  (1502290786, 'DAD655CD510A', 2, 27, -71, -79.77778625488281, 4.227505683898926)]]
[[ (1502290846, '6392B6C5FB53', 2, 28, -69, -70.67857360839844, 0.8189230561256409)
  (1502290846, '459F7A08D5D7', 2, 30, -79, -80.4333267211914, 0.8172006011009216)
  (1502290846, '9A34ECDEA99E', 2, 29, -72, -74.13793182373047, 0.9151169061660767)
  (1502290846, '94DC6692F976', 3, 29, -71, -74.55172729492188, 1.9564204216003418)]]
[[ (1502290906, '5D358CDAED0D', 2, 30, -70, -71.0999984741211, 0.5477229952812195)
  (1502290906, 'DAD655CD510A', 2, 30, -77, -80.03333282470703, 2.0423662662506104)
  (1502290906, '6392B6C5FB53', 2, 28, -70, -70.78571319580078, 0.7382215261459351)
  (1502290906, '459F7A08D5D7', 2, 26, -81, -82.84615325927734, 0.8805602192878723)]]
[[ (1502290906, '5D358CDAED0D', 2, 30, -70, -71.0999984741211, 0.5477229952812195)
  (1502290906, 'DAD655CD510A', 2, 30, -77, -80.03333282470703, 2.0423662662506104)
  (1502290906, '6392B6C5FB53', 2, 28, -70, -70.78571319580078, 0.7382215261459351)
  (1502290906, '459F7A08D5D7', 2, 26, -81, -82.84615325927734, 0.8805602192878723)]]
[[ (1502290966, '5D358CDAED0D', 2, 29, -68, -70.51724243164062, 1.1532779932022095)
  (1502290966, 'DAD655CD510A', 2, 30, -73, -78.36666870117188, 2.7226154804229736)
  (1502290966, '6392B6C5FB53', 2, 29, -69, -71.20689392089844, 1.6557108163833618)
  (1502290966, '2D1032CDC2EC', 3, 30, -67, -68.0999984741211, 0.9595263004302979)]]
[[ (1502290966, '5D358CDAED0D', 2, 29, -68, -70.51724243164062, 1.1532779932022095)
  (1502290966, 'DAD655CD510A', 2, 30, -73, -78.36666870117188, 2.7226154804229736)
  (1502290966, '6392B6C5FB53', 2, 29, -69, -71.20689392089844, 1.6557108163833618)
  (1502290966, '2D1032CDC2EC', 3, 30, -67, -68.0999984741211, 0.9595263004302979)]]
[[ (1502290966, '5D358CDAED0D', 2, 29, -68, -70.51724243164062, 1.1532779932022095)
  (1502290966, 'DAD655CD510A', 2, 30, -73, -78.36666870117188, 2.7226154804229736)
  (1502290966, '6392B6C5FB53', 2, 29, -69, -71.20689392089844, 1.6557108163833618)
  (1502290966, '2D1032CDC2EC', 3, 30, -67, -68.0999984741211, 0.9595263004302979)]]
[[ (1502290966, '5D358CDAED0D', 2, 29, -68, -70.51724243164062, 1.1532779932022095)
  (1502290966, 'DAD655CD510A', 2, 30, -73, -78.36666870117188, 2.7226154804229736)
  (1502290966, '6392B6C5FB53', 2, 29, -69, -71.20689392089844, 1.6557108163833618)
  (1502290966, '2D1032CDC2EC', 3, 30, -67, -68.0999984741211, 0.9595263004302979)]]
[[ (1502291026, '5D358CDAED0D', 2, 28, -69, -70.64286804199219, 0.9511902928352356)
  (1502291026, 'DAD655CD510A', 2, 24, -76, -79.45833587646484, 1.8876988887786865)
  (1502291026, '94DC6692F976', 3, 29, -71, -73.0689697265625, 1.624171495437622)
  (1502291026, '6392B6C5FB53', 2, 30, -69, -70.5333251953125, 1.0080145597457886)]]
[[ (1502291026, '5D358CDAED0D', 2, 28, -69, -70.64286804199219, 0.9511902928352356)
  (1502291026, 'DAD655CD510A', 2, 24, -76, -79.45833587646484, 1.8876988887786865)
  (1502291026, '94DC6692F976', 3, 29, -71, -73.0689697265625, 1.624171495437622)
  (1502291026, '6392B6C5FB53', 2, 30, -69, -70.5333251953125, 1.0080145597457886)]]
[[ (1502291026, '5D358CDAED0D', 2, 28, -69, -70.64286804199219, 0.9511902928352356)
  (1502291026, 'DAD655CD510A', 2, 24, -76, -79.45833587646484, 1.8876988887786865)
  (1502291026, '94DC6692F976', 3, 29, -71, -73.0689697265625, 1.624171495437622)
  (1502291026, '6392B6C5FB53', 2, 30, -69, -70.5333251953125, 1.0080145597457886)]]
[[ (1502291026, '5D358CDAED0D', 2, 28, -69, -70.64286804199219, 0.9511902928352356)
  (1502291026, 'DAD655CD510A', 2, 24, -76, -79.45833587646484, 1.8876988887786865)
  (1502291026, '94DC6692F976', 3, 29, -71, -73.0689697265625, 1.624171495437622)
  (1502291026, '6392B6C5FB53', 2, 30, -69, -70.5333251953125, 1.0080145597457886)]]
[[ (1502291086, '5D358CDAED0D', 2, 30, -69, -70.60001373291016, 0.9321798086166382)
  (1502291086, 'DAD655CD510A', 2, 29, -78, -81.27587127685547, 1.6668301820755005)
  (1502291086, '94DC6692F976', 3, 29, -71, -73.31034088134766, 1.8146905899047852)
  (1502291086, '6392B6C5FB53', 2, 29, -70, -70.862060546875, 0.9151208996772766)]]
[[ (1502291086, '5D358CDAED0D', 2, 30, -69, -70.60001373291016, 0.9321798086166382)
  (1502291086, 'DAD655CD510A', 2, 29, -78, -81.27587127685547, 1.6668301820755005)
  (1502291086, '94DC6692F976', 3, 29, -71, -73.31034088134766, 1.8146905899047852)
  (1502291086, '6392B6C5FB53', 2, 29, -70, -70.862060546875, 0.9151208996772766)]]
[[ (1502291086, '5D358CDAED0D', 2, 30, -69, -70.60001373291016, 0.9321798086166382)
  (1502291086, 'DAD655CD510A', 2, 29, -78, -81.27587127685547, 1.6668301820755005)
  (1502291086, '94DC6692F976', 3, 29, -71, -73.31034088134766, 1.8146905899047852)
  (1502291086, '6392B6C5FB53', 2, 29, -70, -70.862060546875, 0.9151208996772766)]]
[[ (1502291086, '5D358CDAED0D', 2, 30, -69, -70.60001373291016, 0.9321798086166382)
  (1502291086, 'DAD655CD510A', 2, 29, -78, -81.27587127685547, 1.6668301820755005)
  (1502291086, '94DC6692F976', 3, 29, -71, -73.31034088134766, 1.8146905899047852)
  (1502291086, '6392B6C5FB53', 2, 29, -70, -70.862060546875, 0.9151208996772766)]]
[[ (1502291086, '5D358CDAED0D', 2, 30, -69, -70.60001373291016, 0.9321798086166382)
  (1502291086, 'DAD655CD510A', 2, 29, -78, -81.27587127685547, 1.6668301820755005)
  (1502291086, '94DC6692F976', 3, 29, -71, -73.31034088134766, 1.8146905899047852)
  (1502291086, '6392B6C5FB53', 2, 29, -70, -70.862060546875, 0.9151208996772766)]]
[[ (1502291086, '5D358CDAED0D', 2, 30, -69, -70.60001373291016, 0.9321798086166382)
  (1502291086, 'DAD655CD510A', 2, 29, -78, -81.27587127685547, 1.6668301820755005)
  (1502291086, '94DC6692F976', 3, 29, -71, -73.31034088134766, 1.8146905899047852)
  (1502291086, '6392B6C5FB53', 2, 29, -70, -70.862060546875, 0.9151208996772766)]]
[[ (1502291086, '5D358CDAED0D', 2, 30, -69, -70.60001373291016, 0.9321798086166382)
  (1502291086, 'DAD655CD510A', 2, 29, -78, -81.27587127685547, 1.6668301820755005)
  (1502291086, '94DC6692F976', 3, 29, -71, -73.31034088134766, 1.8146905899047852)
  (1502291086, '6392B6C5FB53', 2, 29, -70, -70.862060546875, 0.9151208996772766)]]
[[ (1502291086, '5D358CDAED0D', 2, 30, -69, -70.60001373291016, 0.9321798086166382)
  (1502291086, 'DAD655CD510A', 2, 29, -78, -81.27587127685547, 1.6668301820755005)
  (1502291086, '94DC6692F976', 3, 29, -71, -73.31034088134766, 1.8146905899047852)
  (1502291086, '6392B6C5FB53', 2, 29, -70, -70.862060546875, 0.9151208996772766)]]
[[ (1502291086, '5D358CDAED0D', 2, 30, -69, -70.60001373291016, 0.9321798086166382)
  (1502291086, 'DAD655CD510A', 2, 29, -78, -81.27587127685547, 1.6668301820755005)
  (1502291086, '94DC6692F976', 3, 29, -71, -73.31034088134766, 1.8146905899047852)
  (1502291086, '6392B6C5FB53', 2, 29, -70, -70.862060546875, 0.9151208996772766)]]
[[ (1502291086, '5D358CDAED0D', 2, 30, -69, -70.60001373291016, 0.9321798086166382)
  (1502291086, 'DAD655CD510A', 2, 29, -78, -81.27587127685547, 1.6668301820755005)
  (1502291086, '94DC6692F976', 3, 29, -71, -73.31034088134766, 1.8146905899047852)
  (1502291086, '6392B6C5FB53', 2, 29, -70, -70.862060546875, 0.9151208996772766)]]
[[ (1502291086, '5D358CDAED0D', 2, 30, -69, -70.60001373291016, 0.9321798086166382)
  (1502291086, 'DAD655CD510A', 2, 29, -78, -81.27587127685547, 1.6668301820755005)
  (1502291086, '94DC6692F976', 3, 29, -71, -73.31034088134766, 1.8146905899047852)
  (1502291086, '6392B6C5FB53', 2, 29, -70, -70.862060546875, 0.9151208996772766)]]
