5D358CDAED0D
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
  (1502378399, '459F7A08D5D7', 2, 17, -63, -64.58824157714844, 0.7952072024345398)
  (1502378399, 'DAD655CD510A', 2, 29, -50, -53.96551513671875, 1.2387428283691406)
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
  (1502378399, '459F7A08D5D7', 2, 17, -63, -64.58824157714844, 0.7952072024345398)
  (1502378399, 'DAD655CD510A', 2, 29, -50, -53.96551513671875, 1.2387428283691406)
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
  (1502378399, '459F7A08D5D7', 2, 17, -63, -64.58824157714844, 0.7952072024345398)
  (1502378399, 'DAD655CD510A', 2, 29, -50, -53.96551513671875, 1.2387428283691406)
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
  (1502378399, '459F7A08D5D7', 2, 17, -63, -64.58824157714844, 0.7952072024345398)
  (1502378399, 'DAD655CD510A', 2, 29, -50, -53.96551513671875, 1.2387428283691406)
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
  (1502378399, '459F7A08D5D7', 2, 17, -63, -64.58824157714844, 0.7952072024345398)
  (1502378399, 'DAD655CD510A', 2, 29, -50, -53.96551513671875, 1.2387428283691406)
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
  (1502378399, '459F7A08D5D7', 2, 17, -63, -64.58824157714844, 0.7952072024345398)
  (1502378399, 'DAD655CD510A', 2, 29, -50, -53.96551513671875, 1.2387428283691406)
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
  (1502378399, '459F7A08D5D7', 2, 17, -63, -64.58824157714844, 0.7952072024345398)
  (1502378399, 'DAD655CD510A', 2, 29, -50, -53.96551513671875, 1.2387428283691406)
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
  (1502378399, '459F7A08D5D7', 2, 17, -63, -64.58824157714844, 0.7952072024345398)
  (1502378399, 'DAD655CD510A', 2, 29, -50, -53.96551513671875, 1.2387428283691406)
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
  (1502378399, '459F7A08D5D7', 2, 17, -63, -64.58824157714844, 0.7952072024345398)
  (1502378399, 'DAD655CD510A', 2, 29, -50, -53.96551513671875, 1.2387428283691406)
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
  (1502378399, '459F7A08D5D7', 2, 17, -63, -64.58824157714844, 0.7952072024345398)
  (1502378399, 'DAD655CD510A', 2, 29, -50, -53.96551513671875, 1.2387428283691406)
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
  (1502378399, '459F7A08D5D7', 2, 17, -63, -64.58824157714844, 0.7952072024345398)
  (1502378399, 'DAD655CD510A', 2, 29, -50, -53.96551513671875, 1.2387428283691406)
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
  (1502378399, '459F7A08D5D7', 2, 17, -63, -64.58824157714844, 0.7952072024345398)
  (1502378399, 'DAD655CD510A', 2, 29, -50, -53.96551513671875, 1.2387428283691406)
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
  (1502378399, '459F7A08D5D7', 2, 17, -63, -64.58824157714844, 0.7952072024345398)
  (1502378399, 'DAD655CD510A', 2, 29, -50, -53.96551513671875, 1.2387428283691406)
  (1502378399, '9A34ECDEA99E', 2, 30, -58, -59.73333740234375, 0.8276815414428711)]]
[[(1502378399, 'F9632B2DFC58', 2, 30, -67, -69.0, 0.9097172617912292)
