459F7A08D5D7
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502378187, '2D1032CDC2EC', 3, 21, -73, -81.47618103027344, 3.842120885848999)
  (1502378187, '94DC6692F976', 3, 30, -59, -60.29999923706055, 0.6512600779533386)]]
[[ (1502378187, '9A34ECDEA99E', 2, 25, -75, -76.84000396728516, 1.2138086557388306)
  (1502378187, '6392B6C5FB53', 2, 29, -64, -65.27587127685547, 0.6489871144294739)
  (1502378187, '2D1032CDC2EC', 3, 21, -73, -81.47618103027344, 3.842120885848999)
  (1502378187, '94DC6692F976', 3, 30, -59, -60.29999923706055, 0.6512600779533386)]]
[[ (1502378247, '6392B6C5FB53', 2, 28, -64, -65.57141876220703, 0.9594971537590027)
  (1502378247, '2D1032CDC2EC', 3, 22, -72, -77.09091186523438, 3.1908960342407227)
  (1502378247, 'F9632B2DFC58', 2, 15, -80, -84.33333587646484, 2.4688527584075928)
  (1502378247, '94DC6692F976', 3, 30, -60, -60.60000228881836, 0.6214553117752075)]]
[[ (1502378247, '6392B6C5FB53', 2, 28, -64, -65.57141876220703, 0.9594971537590027)
  (1502378247, '2D1032CDC2EC', 3, 22, -72, -77.09091186523438, 3.1908960342407227)
  (1502378247, 'F9632B2DFC58', 2, 15, -80, -84.33333587646484, 2.4688527584075928)
  (1502378247, '94DC6692F976', 3, 30, -60, -60.60000228881836, 0.6214553117752075)]]
[[ (1502378307, '6392B6C5FB53', 2, 27, -64, -66.5185317993164, 1.155934453010559)
  (1502378307, '2D1032CDC2EC', 3, 9, -66, -72.77778625488281, 4.176658630371094)
  (1502378307, '94DC6692F976', 3, 4, -60, -62.25, 2.629955530166626)
  (1502378307, '5D358CDAED0D', 2, 27, -64, -65.37036895751953, 0.7415254712104797)]]
[[ (1502378307, '6392B6C5FB53', 2, 27, -64, -66.5185317993164, 1.155934453010559)
  (1502378307, '2D1032CDC2EC', 3, 9, -66, -72.77778625488281, 4.176658630371094)
  (1502378307, '94DC6692F976', 3, 4, -60, -62.25, 2.629955530166626)
  (1502378307, '5D358CDAED0D', 2, 27, -64, -65.37036895751953, 0.7415254712104797)]]
[[ (1502378367, '9A34ECDEA99E', 2, 23, -74, -79.78260803222656, 2.4486844539642334)
  (1502378367, '6392B6C5FB53', 2, 29, -64, -65.93103790283203, 1.6675699949264526)
  (1502378367, 'DAD655CD510A', 2, 19, -62, -63.736846923828125, 0.9911921620368958)
  (1502378367, 'F9632B2DFC58', 2, 23, -82, -84.08695983886719, 1.2761104106903076)]]
[[ (1502378427, '9A34ECDEA99E', 2, 27, -76, -79.51850891113281, 2.359437942504883)
  (1502378427, '6392B6C5FB53', 2, 28, -59, -65.28572082519531, 1.6068633794784546)
  (1502378427, 'F9632B2DFC58', 2, 22, -80, -82.68182373046875, 1.861548900604248)
  (1502378427, '5D358CDAED0D', 2, 29, -63, -64.5172348022461, 0.784706711769104)]]
[[ (1502378487, '9A34ECDEA99E', 2, 23, -74, -77.08695983886719, 1.831863522529602)
  (1502378487, '6392B6C5FB53', 2, 23, -64, -66.04347229003906, 1.7445582151412964)
  (1502378487, 'F9632B2DFC58', 2, 11, -81, -83.7272720336914, 2.195035934448242)
  (1502378487, '5D358CDAED0D', 2, 21, -63, -65.23809051513672, 0.9952263236045837)]]
[[ (1502378547, '9A34ECDEA99E', 2, 20, -74, -77.45001220703125, 1.5719597339630127)
  (1502378547, '6392B6C5FB53', 2, 24, -65, -70.62499237060547, 2.8101131916046143)
  (1502378547, 'DAD655CD510A', 2, 24, -63, -64.66666412353516, 0.9630884528160095)
  (1502378547, 'F9632B2DFC58', 2, 16, -79, -81.625, 1.7841897010803223)]]
[[ (1502378607, '6392B6C5FB53', 2, 22, -64, -67.2272720336914, 2.9102742671966553)
  (1502378607, '9A34ECDEA99E', 2, 22, -72, -74.81817626953125, 1.4354807138442993)
  (1502378607, '5D358CDAED0D', 2, 22, -64, -65.81818389892578, 1.4682791233062744)
  (1502378607, 'DAD655CD510A', 2, 23, -63, -65.5652084350586, 1.9265186786651611)]]
[[ (1502378667, '6392B6C5FB53', 2, 21, -63, -64.4761962890625, 0.8135746121406555)
  (1502378667, '9A34ECDEA99E', 2, 20, -72, -74.29999542236328, 1.490322232246399)
