9A34ECDEA99E
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502378655, 'F9632B2DFC58', 2, 8, -73, -76.875, 2.6958956718444824)
  (1502378655, 'DAD655CD510A', 2, 9, -71, -71.88888549804688, 1.1666669845581055)]]
[[ (1502378655, '459F7A08D5D7', 2, 10, -72, -74.49999237060547, 1.9002918004989624)
  (1502378655, '6392B6C5FB53', 2, 9, -65, -66.66666412353516, 1.4142123460769653)
  (1502378655, 'F9632B2DFC58', 2, 8, -73, -76.875, 2.6958956718444824)
  (1502378655, 'DAD655CD510A', 2, 9, -71, -71.88888549804688, 1.1666669845581055)]]
[[ (1502378715, '6392B6C5FB53', 2, 15, -65, -67.66666412353516, 1.7994716167449951)
  (1502378715, '5D358CDAED0D', 2, 17, -59, -59.647064208984375, 0.6063383221626282)
  (1502378715, 'DAD655CD510A', 2, 15, -68, -68.9333267211914, 0.5936176776885986)
  (1502378715, 'F9632B2DFC58', 2, 16, -71, -74.8125, 1.7594971656799316)]]
[[ (1502378715, '6392B6C5FB53', 2, 15, -65, -67.66666412353516, 1.7994716167449951)
  (1502378715, '5D358CDAED0D', 2, 17, -59, -59.647064208984375, 0.6063383221626282)
  (1502378715, 'DAD655CD510A', 2, 15, -68, -68.9333267211914, 0.5936176776885986)
  (1502378715, 'F9632B2DFC58', 2, 16, -71, -74.8125, 1.7594971656799316)]]
[[ (1502378775, '459F7A08D5D7', 2, 14, -74, -75.71429443359375, 1.0690447092056274)
  (1502378775, '6392B6C5FB53', 2, 13, -66, -68.61538696289062, 1.5021353960037231)
  (1502378775, 'DAD655CD510A', 2, 11, -69, -69.72727966308594, 0.786244809627533)
  (1502378775, 'F9632B2DFC58', 2, 11, -70, -74.09091186523438, 3.961174964904785)]]
[[ (1502378775, '459F7A08D5D7', 2, 14, -74, -75.71429443359375, 1.0690447092056274)
  (1502378775, '6392B6C5FB53', 2, 13, -66, -68.61538696289062, 1.5021353960037231)
  (1502378775, 'DAD655CD510A', 2, 11, -69, -69.72727966308594, 0.786244809627533)
  (1502378775, 'F9632B2DFC58', 2, 11, -70, -74.09091186523438, 3.961174964904785)]]
[[ (1502378775, '459F7A08D5D7', 2, 14, -74, -75.71429443359375, 1.0690447092056274)
  (1502378775, '6392B6C5FB53', 2, 13, -66, -68.61538696289062, 1.5021353960037231)
  (1502378775, 'DAD655CD510A', 2, 11, -69, -69.72727966308594, 0.786244809627533)
  (1502378775, 'F9632B2DFC58', 2, 11, -70, -74.09091186523438, 3.961174964904785)]]
[[ (1502378415, '459F7A08D5D7', 2, 15, -76, -78.73333740234375, 2.6583216190338135)
  (1502378415, 'DAD655CD510A', 2, 29, -67, -69.1379165649414, 1.3289135694503784)
  (1502378415, '6392B6C5FB53', 2, 29, -63, -65.7241439819336, 1.2788530588150024)
  (1502378415, 'F9632B2DFC58', 2, 30, -71, -73.89998626708984, 1.988759994506836)]]
[[ (1502378415, '459F7A08D5D7', 2, 15, -76, -78.73333740234375, 2.6583216190338135)
  (1502378415, 'DAD655CD510A', 2, 29, -67, -69.1379165649414, 1.3289135694503784)
  (1502378415, '6392B6C5FB53', 2, 29, -63, -65.7241439819336, 1.2788530588150024)
  (1502378415, 'F9632B2DFC58', 2, 30, -71, -73.89998626708984, 1.988759994506836)]]
[[ (1502378475, '459F7A08D5D7', 2, 18, -74, -77.22222137451172, 2.1572182178497314)
  (1502378475, 'DAD655CD510A', 2, 23, -66, -68.56522369384766, 1.1994736194610596)
  (1502378475, '6392B6C5FB53', 2, 21, -64, -67.42857360839844, 1.5675283670425415)
  (1502378475, 'F9632B2DFC58', 2, 20, -71, -73.80000305175781, 2.142305374145508)]]
[[ (1502378535, '459F7A08D5D7', 2, 15, -74, -78.33332824707031, 2.7167866230010986)
  (1502378535, '6392B6C5FB53', 2, 14, -65, -66.64286041259766, 1.905745029449463)
  (1502378535, 'DAD655CD510A', 2, 15, -68, -70.79999542236328, 3.1892683506011963)
  (1502378535, 'F9632B2DFC58', 2, 16, -71, -72.875, 1.204158902168274)]]
[[ (1502378475, '459F7A08D5D7', 2, 18, -74, -77.22222137451172, 2.1572182178497314)
  (1502378475, 'DAD655CD510A', 2, 23, -66, -68.56522369384766, 1.1994736194610596)
  (1502378475, '6392B6C5FB53', 2, 21, -64, -67.42857360839844, 1.5675283670425415)
  (1502378475, 'F9632B2DFC58', 2, 20, -71, -73.80000305175781, 2.142305374145508)]]
[[ (1502378535, '459F7A08D5D7', 2, 15, -74, -78.33332824707031, 2.7167866230010986)
