DAD655CD510A
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502380043, '5D358CDAED0D', 2, 30, -52, -53.03333282470703, 0.4138413965702057)]]
[[ (1502380103, '459F7A08D5D7', 2, 30, -64, -64.86666107177734, 0.6814447641372681)
  (1502380103, '6392B6C5FB53', 2, 29, -52, -53.20689392089844, 0.6198676824569702)
  (1502380103, '9A34ECDEA99E', 2, 28, -66, -68.24999237060547, 1.2056955099105835)
  (1502380103, 'F9632B2DFC58', 2, 29, -73, -74.06896209716797, 1.0997074842453003)]]
[[ (1502380163, '459F7A08D5D7', 2, 30, -64, -64.69999694824219, 0.5349820852279663)
  (1502380163, '9A34ECDEA99E', 2, 29, -64, -67.0, 1.5583860874176025)
  (1502380163, 'F9632B2DFC58', 2, 26, -73, -77.84615325927734, 4.085997581481934)
  (1502380163, '5D358CDAED0D', 2, 30, -52, -53.16666793823242, 0.8339082598686218)]]
[[ (1502380223, '459F7A08D5D7', 2, 30, -61, -65.4333267211914, 2.5822112560272217)
  (1502380223, '6392B6C5FB53', 2, 29, -52, -53.379310607910156, 0.6218519806861877)
  (1502380223, '9A34ECDEA99E', 2, 29, -65, -69.6551742553711, 3.287156343460083)
  (1502380223, 'F9632B2DFC58', 2, 23, -75, -79.91304779052734, 2.827026844024658)]]
[[ (1502380283, '459F7A08D5D7', 2, 28, -62, -65.89286804199219, 2.528931140899658)
  (1502380283, '6392B6C5FB53', 2, 30, -52, -52.9666633605957, 0.31984201073646545)
  (1502380283, '9A34ECDEA99E', 2, 29, -70, -71.5172348022461, 0.9494618773460388)
  (1502380283, '5D358CDAED0D', 2, 29, -53, -53.62069320678711, 0.49380195140838623)]]
[[ (1502380343, '459F7A08D5D7', 2, 28, -61, -67.57142639160156, 4.077299118041992)
  (1502380343, '6392B6C5FB53', 2, 29, -53, -53.82759094238281, 0.5391106605529785)
  (1502380343, '9A34ECDEA99E', 2, 24, -69, -74.79166412353516, 3.8558716773986816)
  (1502380343, 'F9632B2DFC58', 2, 21, -73, -80.23809051513672, 2.5476410388946533)]]
[[ (1502380403, '459F7A08D5D7', 2, 28, -63, -66.49999237060547, 2.603417158126831)
  (1502380403, '6392B6C5FB53', 2, 30, -53, -53.73332977294922, 0.4497775435447693)
  (1502380403, '9A34ECDEA99E', 2, 27, -73, -76.03704071044922, 1.6751890182495117)
  (1502380403, '5D358CDAED0D', 2, 30, -53, -53.0666618347168, 0.25370898842811584)]]
[[ (1502380463, '459F7A08D5D7', 2, 29, -63, -67.2758560180664, 3.0460307598114014)
  (1502380463, '6392B6C5FB53', 2, 29, -53, -53.72413635253906, 0.45485827326774597)
