hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
0C2F3334E5B0,05,-35,0,213,2770,00,0,0,4,0,1,0
26D8D26C2F04,04,-25,0,213,2830,00,0,0,1,0,0,0
6CB2C2E23CB4,05,-23,0,213,2520,00,0,0,5,0,1,0
676D35379A62,05,-29,0,213,2730,00,212,49,2,0,1,0
A6777437ACCA,05,-32,0,213,2710,03,212,82,150,0,1,0
796A607B4F56,05,-35,0,213,3580,14,0,0,6,0,1,0
34EC8D9EA832,05,-33,0,213,2720,01,212,30,18,0,1,0
796A607B4F56,05,-35,0,213,3580,94,0,0,5,0,1,0
676D35379A62,05,-33,0,213,2730,03,212,49,186,0,1,0
796A607B4F56,05,-35,0,213,3580,14,0,0,8,0,1,0
0C2F3334E5B0,05,-33,0,213,2770,03,0,0,275,0,1,0
048FB98B7A9D,05,-23,0,213,3490,20,0,0,2,0,1,0
A6777437ACCA,05,-23,0,213,2710,03,212,82,145,0,1,0
6CB2C2E23CB4,05,-34,0,213,2520,00,0,0,3,0,1,0
048FB98B7A9D,05,-23,0,213,3490,20,0,0,3,0,1,0
6CB2C2E23CB4,05,-31,0,213,2520,03,0,0,89,0,1,0
34EC8D9EA832,05,-33,0,213,2720,03,212,30,230,0,1,0
0C2F3334E5B0,05,-28,0,213,2770,03,0,0,117,0,1,0
796A607B4F56,05,-35,0,213,3580,14,0,0,8,0,1,0
796A607B4F56,05,-32,0,213,3570,14,0,0,2,0,1,0
A6777437ACCA,05,-22,0,213,2710,01,212,82,44,0,1,0
34EC8D9EA832,05,-35,0,213,2720,00,212,30,4,0,1,0
6CB2C2E23CB4,05,-31,0,213,2520,00,0,0,3,0,1,0
26D8D26C2F04,04,-35,0,213,2830,00,0,0,2,0,0,0
A6777437ACCA,05,-34,0,213,2710,03,212,82,112,0,1,0
34EC8D9EA832,05,-35,0,213,2720,00,212,30,3,0,1,0
A6777437ACCA,05,-35,0,213,2710,00,212,82,3,0,1,0
0C2F3334E5B0,05,-35,0,213,2770,00,0,0,4,0,1,0
796A607B4F56,05,-33,0,213,3570,14,0,0,0,0,1,0
A6777437ACCA,05,-35,0,213,2710,00,212,82,4,0,1,0
34EC8D9EA832,05,-35,0,213,2720,00,212,30,4,0,1,0
048FB98B7A9D,05,-24,0,213,3490,20,0,0,2,0,1,0
0C2F3334E5B0,05,-35,0,213,2770,00,0,0,4,0,1,0
34EC8D9EA832,05,-35,0,213,2720,80,212,30,3,0,1,0
048FB98B7A9D,05,-24,0,213,3490,20,0,0,3,0,1,0
0C2F3334E5B0,05,-35,0,213,2770,00,0,0,4,0,1,0
0C2F3334E5B0,05,-35,0,213,2770,00,0,0,4,0,1,0
048FB98B7A9D,05,-24,0,213,3490,20,0,0,2,0,1,0
